,V1,V2,V3,V4,url,V5
686,1261,Tumi Black Aluminum Extended Trip Packing Suitcase,Rigid textured 19 degree aluminum suitcase in matte black. Retractable carry handle at top and side. Collapsible 3-stage telescoping metal carry handle at top. Leather ID holder in pin-buckle lanyard at side. Rubber bumper studs at side. Triple locking press-release closure. Twin partitions zippered compartments leather card holder grosgrain compression straps with press-release fastening and TUMI Tracer&reg; at interior. Textile lining in grey. Four dual wheels at base. Tonal hardware. Tonal stitching. Approx. 20.5 length x 30.5 height x 11 width.,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000001261.jpg, Tumi
687,2134,The Men's Store at Bloomingdale's Windowpane Regular Fit Stretch Dress Shirt - 100% Exclusive,The Men's Store at Bloomingdale's Windowpane Regular Fit Stretch Dress Shirt - 100% Exclusive-Men,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002134.jpg, Bloomingdale's
688,708,Victorinox Werks 5.0 31 Rolling Cargo Bag,Victorinox Werks 5.0 31 Rolling Cargo Bag-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000708.jpg, CARGO
689,2290,Ugg Classic Luxe Washcloth,"Featuring a unique chenille triple-row dobby, this plush towel collection by Ugg is crafted in absorbent Turkish cotton for a soft and luxurious feel.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002290.jpg, A|X Armani Exchange
690,1596,Bloomingdale's Boys Boys' Suspenders & Anchor-Print Bow Tie Set - 100% Exclusive,Bloomingdale's Boys Boys' Suspenders & Anchor-Print Bow Tie Set - 100% Exclusive-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001596.jpg, Bloomingdale's
691,2629,Bric's Moleskine 26 Softside Spinner,Bric's Moleskine 26 Softside Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002629.jpg, Bric's
692,830,Ippolita Sterling Silver Senso Linear Disc Earrings,Ippolita Sterling Silver Senso Linear Disc Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000830.jpg, Ippolita
693,672,"Tory Burch Designer Handbags, Light Rose Gold Saffiano Leather Robinson Metallic Small Double-Zip T","Robinson Metallic Small Double-Zip Tote crafted in metallic saffiano leather with painted edging, boast a roomy interior with pockets to secure and keep you organized that lends an understated chic flair to everything you pair it with. Featuring open main compartment, double rolled handles, two top zip compartments, outer large snap pocket, detachable luggage tag, logo plaque on top line, detachable shoulder strap and gold tone hardware.","['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000000672.jpg, Tory Burch
694,1795,Polo Ralph Lauren Boys' Performance Polo - Big Kid,Polo Ralph Lauren Boys' Performance Polo - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001795.jpg, Polo Ralph Lauren
695,435,Furla Metropolis Medium Convertible Leather Satchel,Furla Metropolis Medium Convertible Leather Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000435.jpg, Furla
696,1793,Celine Lefebure Karin Mini Leather Bucket Bag - 100% Exclusive,Celine Lefebure Karin Mini Leather Bucket Bag - 100% Exclusive-Handbags,"['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000001793.jpg, Celine
697,1558,Michael Kors Boys' Check Sport Coat - Big Kid,Michael Kors Boys' Check Sport Coat - Big Kid-Kids,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000001558.jpg, Michael Kors
698,1543,Love x Fashion x Art Mary Leather Satchel,Love x Fashion x Art Mary Leather Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000001543.jpg, Art
699,1264,Polo Ralph Lauren Boys' Solid Mesh Polo - Big Kid,Essential short-sleeved polo shirt in our breathable cotton mesh.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001264.jpg, Polo Ralph Lauren
700,2292,Roberto Coin 18K Yellow Gold Oro Classic Hoop Earrings,Roberto Coin 18K Yellow Gold Oro Classic Hoop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002292.jpg, GOLD
701,1323,Rebecca Minkoff Metallic Chevron Leather Clutch,Rebecca Minkoff Metallic Chevron Leather Clutch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001323.jpg, Rebecca Minkoff
702,1562,Majorica Simulated Pearl Drop Earrings,Majorica Simulated Pearl Drop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001562.jpg, Majorica
703,874,Tumi Voyageur Leather Hagen Backpack,Tumi Voyageur Leather Hagen Backpack-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000874.jpg, Tumi
704,2193,Briggs & Riley Kinzie Street Cabin Bag,Briggs & Riley Kinzie Street Cabin Bag-Home,"['Athletic', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000002193.jpg, Briggs & Riley
705,2649,Theory Wellar Pe Tux Jacket,"Theory's debonair tux jacket features a handsome peak lapel and fine twill construction, all carefully crafted for a crisp, clean look of premier refinement.",['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002649.jpg, Theory
706,1113,Botkier Dakota Small Leather Crossbody,Botkier Dakota Small Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001113.jpg, Botkier
707,2526,TravelPro Maxlite 4 21 Expandable Spinner,TravelPro Maxlite 4 21 Expandable Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002526.jpg, hOme
708,350,Ralph Lauren Girls' Embroidered Windowpane Dress & Bloomers Set - Baby,Ralph Lauren Girls' Embroidered Windowpane Dress & Bloomers Set - Baby-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000350.jpg, Ralph Lauren
709,935,Longchamp Roseau Croc Embossed Leather Tote,Longchamp Roseau Croc Embossed Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000935.jpg, Longchamp
710,408,Botkier Baily Reversible Leather Tote,Botkier Baily Reversible Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000408.jpg, Botkier
711,2426,TravelPro Maxlite 4 Carry On Wheeled Garment Bag,TravelPro Maxlite 4 Carry On Wheeled Garment Bag-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002426.jpg, hOme
713,543,Rebecca Minkoff Nylon Belt Bag,Rebecca Minkoff Nylon Belt Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000543.jpg, Rebecca Minkoff
714,2446,Hartmann 7R Long Journey Spinner,"Modern, lightweight and durable, the 7R collection is engineered elegance. A dual tube carbon fiber pull handle and leather detail lends timeless appeal, while spacious packing compartments and a mesh divider offer plenty of packing options.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002446.jpg, A|X Armani Exchange
715,58,Mcm Mini Key Pouch,Mcm Mini Key Pouch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000058.jpg, MCM
717,246,Kooba Anguilla Leather Satchel,Kooba Anguilla Leather Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000246.jpg, Kooba
718,1515,Diesel Boys' Mohawk Logo Graphic Tee - Big Kid,Diesel Boys' Mohawk Logo Graphic Tee - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001515.jpg, DIESEL
719,1929,Matouk Classic Chain Washcloth,Beautiful embroidery on Matouk's most popular Milagro cotton zero-twist towels.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001929.jpg, On
720,1420,Diesel Boys' Straight Leg Jeans - Big Kid,Diesel Boys' Straight Leg Jeans - Big Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001420.jpg, DIESEL
721,1343,Longchamp Le Pliage Club Medium Shoulder Tote,Longchamp Le Pliage Club Medium Shoulder Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001343.jpg, Longchamp
722,1548,Loeffler Randall Medium Textured Fabric Clutch,Loeffler Randall Medium Textured Fabric Clutch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001548.jpg, Loeffler Randall
723,679,Toms Unisex Shiloh Washed Chambray Stripe Sandals - Baby,Toms Unisex Shiloh Washed Chambray Stripe Sandals - Baby-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000679.jpg, TOMS
724,1700,"Marc Jacobs Classic Watch, 28mm","Marc Jacobs Classic Watch, 28mm-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001700.jpg, MARC JACOBS
725,1191,Nadri Clea Pave Circle Drop Earrings - 100% Exclusive,Nadri Clea Pave Circle Drop Earrings - 100% Exclusive-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001191.jpg, Nadri
726,1509,"Aqua Girls' Ruffled Asymmetrical Top, Big Kid - 100% Exclusive","Aqua Girls' Ruffled Asymmetrical Top, Big Kid - 100% Exclusive-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001509.jpg, Aqua
727,2096,Burberry Boys' Check Button-Down Shirt - Baby,Burberry Boys' Check Button-Down Shirt - Baby-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002096.jpg, Burberry
728,92,Dkny Chatter Fingertip Towel,Dkny Chatter Fingertip Towel-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000092.jpg, DKNY
729,193,Halston Heritage Grace Small Bow Convertible Leather Crossbody,Halston Heritage Grace Small Bow Convertible Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000193.jpg, Halston Heritage
730,1426,Ralph Lauren Boys' Striped Shortall - Baby,"In soft, lightweight cotton interlock, this striped shortall from Ralph Lauren is perfect for warm-weather days.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001426.jpg, FoR
731,1014,Victorinox Werks 5.0 22 Expandable Wheeled U.s. Carry-On,Victorinox Werks 5.0 22 Expandable Wheeled U.s. Carry-On-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001014.jpg, hOme
732,1430,Marco Bicego 18K Yellow Gold Lunaria Mother-of-Pearl Drop Earrings,Marco Bicego 18K Yellow Gold Lunaria Mother-of-Pearl Drop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001430.jpg, MOTHER
733,2498,David Yurman Dy Elements Chain Necklace,David Yurman Dy Elements Chain Necklace-Jewelry & Accessories,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002498.jpg, David Yurman
734,2318,Theory Kenai Dress Shirt - Regular Fit,"Solid with a hint of stretch for movement, this dress shirt from Theory features confident look that easily goes from the boardroom to the bar.",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002318.jpg, Theory
735,387,From St Xavier Erica Beaded Eye Box Clutch,From St Xavier Erica Beaded Eye Box Clutch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000387.jpg, From St Xavier
736,1156,Aqua Nylon Belt Bag - 100% Exclusive,Aqua Nylon Belt Bag - 100% Exclusive-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001156.jpg, Aqua
737,1967,David Yurman Continuance Chain Necklace,David Yurman Continuance Chain Necklace-Jewelry & Accessories,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001967.jpg, David Yurman
738,1734,John Hardy Kali Lava Small Square Stud Earrings with Black Sapphire,"From John Hardy's Kali Lava Collection, a delicate stud earring with basket weave setting and clusters of black sapphire. Designed by John Hardy.","['Business', 'Formal']",https://s3.amazonaws.com/kalo-production/products/0004000001734.jpg, John Hardy
739,1953,Kendra Scott Tessa Stud Earrings,Kendra Scott Tessa Stud Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001953.jpg, Kendra Scott
740,772,Tumi Voyageur Jena Convertible Backpack,Tumi Voyageur Jena Convertible Backpack-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000772.jpg, Tumi
741,860,Zac Zac Posen Eartha Iconic Top Handle Convertible Leather Backpack,Zac Zac Posen Eartha Iconic Top Handle Convertible Leather Backpack-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000860.jpg, Zac Posen
742,161,Marc Jacobs Black Convertible Sport Tote,Convertible nylon tote in black. Twin tonal buffed leather carry handles and shoulder straps. Rubberized logo patch at face. Rubberized logo charm on ball chain at side. Zip closure at main compartment. Zippered pocket and leather logo patch at interior. Silver-tone hardware. Tonal stitching. Approx. 13 length x 5 height x 7 width.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000161.jpg, MARC JACOBS
743,426,"Furla Designer Handbags, Sand Lizard Printed Leather Metropolis Small Crossbody Bag","Metropolis Small Leather Shoulder Bag crafted in beautiful Ayers printed leather, is proportioned perfectly for the woman on-the-go in a chic street style day or night. Featuring flap top push lock closure with logo detail, rear open pocket, internal zip pocket, shoulder strap and gold tone hardware detail. Signature dust bag included. Made in Italy.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000426.jpg, Furla
744,1778,Mz Wallace Thompson Hobo,Mz Wallace Thompson Hobo-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001778.jpg, Hobo
746,1352,Splendid Boys' Tie-Dyed Tee & Whale Camouflage Shorts Set - Baby,Splendid Boys' Tie-Dyed Tee & Whale Camouflage Shorts Set - Baby-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001352.jpg, Splendid
747,1499,Hue Age Defiance Sheer Control Top Tights,Hue Age Defiance Sheer Control Top Tights-Women,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000001499.jpg, Hue
748,2859,Magisso Treat Jar,Magisso Treat Jar-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002859.jpg, hOme
749,569,Burberry The Giant Medium Printed Jute Tote,Burberry The Giant Medium Printed Jute Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000569.jpg, Burberry
750,117,John Hardy Sterling Silver Bamboo Large Sweep Earrings,John Hardy Sterling Silver Bamboo Large Sweep Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000117.jpg, John Hardy
751,2060,TravelPro Crew 11 25 Expandable Spinner,TravelPro Crew 11 25 Expandable Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002060.jpg, hOme
752,2600,Boss Prout Grid Polo Shirt,Boss Prout Grid Polo Shirt-Men,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002600.jpg, BOSS
753,1249,Baggu Leather Crossbody,Baggu Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001249.jpg, Baggu
754,253,"David Yurman Small Box Chain, 24","David Yurman Small Box Chain, 24-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000253.jpg, David Yurman
755,542,Salvatore Ferragamo Lock Medium Leather Shoulder Bag,Salvatore Ferragamo Lock Medium Leather Shoulder Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000542.jpg, Ferragamo
756,2117,John Hardy Sterling Silver Batu Bedeg Beaded Bracelet,Brilliant bamboo coral rondelles punctuated with carved silver beads on a stretchy strand that's pure John Hardy.,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000002117.jpg, John Hardy
757,278,Blue Topaz and Diamond Drop Earrings in 14K White Gold - 100% Exclusive,Blue Topaz and Diamond Drop Earrings in 14K White Gold - 100% Exclusive-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000278.jpg, Diamond
758,717,Tory Burch Robinson Small Tote,Tory Burch Robinson Small Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000717.jpg, Tory Burch
