,V1,V2,V3,V4,url
498,1999,Victorinox Werks 5.0 20 Expandable 8 Wheel Global Carry-On,Victorinox Werks 5.0 20 Expandable 8 Wheel Global Carry-On-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001999.jpg
499,1396,kate spade new york Maya Leather Tote,kate spade new york Maya Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001396.jpg
500,1131,"Women's Funtasma Gogo 300, Size: 5 M, White Stretch PU","Go retro in this stylish Gogo boot. It has a three inch heel, and has a great style. Size: 5 M. Color: White Stretch PU. Gender: Female. Age Group: Adult.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001131.jpg
501,1422,"Michael Kors Designer Handbags, Black Pebbled Leather Large Addison Tote Bag","Black Pebbled Leather Large Addison Tote Bag, takes the classic tote and give it a modern, soft update with rounded edges and polished mini pyramid studs adding a luxurious touch to your day to night style. Featuring tab snap closure, center zip compartment, tube handles, logo detail, internal pockets and key fob, and gold tone hardware.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001422.jpg
502,2530,Oake Fiber Dye Washcloth - 100% Exclusive,Oake Fiber Dye Washcloth - 100% Exclusive-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002530.jpg
503,1922,Roberto Coin 18K Yellow Gold New Barocco Diamond Earrings,Roberto Coin 18K Yellow Gold New Barocco Diamond Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001922.jpg
504,1444,State Court Pencil Case,State Court Pencil Case-Handbags,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000001444.jpg
505,891,Longchamp Le Pliage Heritage Small Croc-Embossed Leather Crossbody,Longchamp Le Pliage Heritage Small Croc-Embossed Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000891.jpg
506,157,Briggs & Riley Sympatico U-Zip Small Backpack,"Designed for non-stop productivity, this Briggs & Riley backpack is made from lightweight nylon and features a u-shaped opening for easy access to your belongings.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000157.jpg
507,1409,Burberry Medium Leather D-Ring Bag,Burberry Medium Leather D-Ring Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001409.jpg
508,2144,Polo Ralph Lauren Boys' Solid Mesh Polo - Big Kid,Essential short-sleeved polo shirt in our breathable cotton mesh.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002144.jpg
509,290,Halston Heritage Tina Fringe Leather Crossbody,Halston Heritage Tina Fringe Leather Crossbody-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000290.jpg
510,700,"Michael Kors Designer Handbags, Pebbled Leather Canteen Crossbody","Pebbled Leather Canteen Crossbody, takes you on fashion adventures with a bohemian touch your wardrobe only dreamed about. Featuring round silhouette, zip around closure, logo detail on front, back snap pocket, detachable leather tassel, internal pocket, detachable shoulder strap, and gold tone hardware detail.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000700.jpg
511,872,Longchamp Roseau Leather Tote,Longchamp Roseau Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000872.jpg
512,165,7 For All Mankind Girls' Dark Indigo Skinny Jeans - Big Kid,These versatile dark wash skinny jeans from 7 For All Mankind can be dressed up with a blouse or down with a tee.,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000165.jpg
513,1837,"South Sea Cultured Pearl and Diamond Earrings, 10mm","South Sea Cultured Pearl and Diamond Earrings, 10mm-Jewelry & Accessories",['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001837.jpg
514,1199,Polo Ralph Lauren Girls' Sleeveless Lace Dress - Big Kid,A simple fit-and-flare silhouette lets intricate floral lace take the spotlight in this special-occasion dress from Polo Ralph Lauren. A V-back with grosgrain-covered buttons adds retro flair.,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001199.jpg
515,398,Marc Jacobs Small Drawstring Floral Print Sport Handbag,Marc Jacobs Small Drawstring Floral Print Sport Handbag-Handbags,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000398.jpg
516,1326,Burberry Logo Graphic Tee,Burberry Logo Graphic Tee-Men,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001326.jpg
517,2135,TravelPro Crew 11 22 Expandable Upright Suiter,TravelPro Crew 11 22 Expandable Upright Suiter-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002135.jpg
518,1189,Halston Heritage Tina Large Open Soft Leather Tote,Halston Heritage Tina Large Open Soft Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001189.jpg
519,949,Nike Boys' Dry-Fit Fleece Hoodie - Little Kid,Nike Boys' Dry-Fit Fleece Hoodie - Little Kid-Kids,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000949.jpg
520,1888,Ted Baker Emelcon Palace Gardens Icon Tote,Ted Baker Emelcon Palace Gardens Icon Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001888.jpg
521,2016,Tous Sterling Silver Bear & Heart Mesh Open Cuff,Tous Sterling Silver Bear & Heart Mesh Open Cuff-Jewelry & Accessories,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002016.jpg
522,2626,Bric's Moleskine Tote,Bric's Moleskine Tote-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002626.jpg
523,2790,Majorica Simulated Pearl Drop Leverback Earrings,Majorica Simulated Pearl Drop Leverback Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002790.jpg
524,625,Mandarina Duck Popsicle One-Piece Half Cabin Kit - 100% Exclusive,Mandarina Duck Popsicle One-Piece Half Cabin Kit - 100% Exclusive-Home,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000625.jpg
525,2355,Marco Bicego 18K Yellow Gold Jaipur Three Link Earrings,Marco Bicego 18K Yellow Gold Jaipur Three Link Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002355.jpg
526,973,Tory Burch Robinson Leather Dome Satchel,Tory Burch Robinson Leather Dome Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000000973.jpg
527,670,"Tory Burch Designer Handbags, Metallic Light Rose Gold Robinson Metallic Convertible Shoulder Bag","Robinson Convertible Shoulder Bag crafted in metallic saffiano calfskin, is a modern classic with a versatile design that transitions from double or long shoulder bag to crossbody and casual chic day or night. Featuring flap top with magnetic snap closure and logo detail, gusseted sides, two compartments, interior zip pocket, adjustable leather and chain shoulder strap, and gold tone hardware.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000670.jpg
528,1855,Halston Heritage Flat Metallic Minaudiere,Halston Heritage Flat Metallic Minaudiere-Handbags,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001855.jpg
529,1936,"Stuart Weitzman Girls' Fannie Glitter Bow Ballet Flats - Walker, Toddler","Stuart Weitzman Girls' Fannie Glitter Bow Ballet Flats - Walker, Toddler-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001936.jpg
530,2154,TravelPro Crew 11 Carry On Rolling Garment Bag,TravelPro Crew 11 Carry On Rolling Garment Bag-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002154.jpg
531,2733,Delsey SkyMax 2 Wheel Under-Seater,Delsey SkyMax 2 Wheel Under-Seater-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002733.jpg
532,2886,"David Yurman Box Chain Necklace, 22","David Yurman Box Chain Necklace, 22-Jewelry & Accessories",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002886.jpg
533,906,"Furla Designer Handbags, Onyx Eden Medium Tote Bag","Eden Medium Tote Bag crafted in black and printed Toni Butterfly leather, has lean lines in a modern style that will elevate your look. Featuring double long handles with logo rivet detail, two snap close compartments divided by butterfly printed zippered pocket, and gold tone hardware detail. Made in Italy.","['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000000906.jpg
534,1487,See by Chloe Susie Mini Leather Crossbody,See by Chloe Susie Mini Leather Crossbody-Handbags,"['Business', 'Casual']",https://s3.amazonaws.com/kalo-production/products/0004000001487.jpg
535,758,kate spade new york iPhone 7/8 Plus Crossbody with Hand Strap,kate spade new york iPhone 7/8 Plus Crossbody with Hand Strap-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000758.jpg
536,123,Michael Michael Kors Evie Large Leather Shoulder Tote,Michael Michael Kors Evie Large Leather Shoulder Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000123.jpg
537,363,Michael Michael Kors Voyager Multi-Function Top Zip Medium Leather Tote,Michael Michael Kors Voyager Multi-Function Top Zip Medium Leather Tote-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000363.jpg
538,2185,"Bric's Designer Travel Bags, Bellagio V2.0 27 Blue-Tobacco Spinner Trunk","Bellagio V2.0 27 Inch Spinner Trunk crafted in lightweight, high-tech Makrolon Polycarbonate with Tuscan leather inserts and stud detail, has an iconic silhouette that is elegant yet practical for maximum performance. Mix and match with other pieces. Featuring leather top and side handles, rubber coated water resistant zip closure, internal organizing pockets, pull-along handle with three stop positions with press-stud button. Lined interior divided into two compartments; One closes with a zip and comes with a mesh pocket, the second has a large compartment with a zip and garment bag hook that can hold up to three hangers. Four double Hinomoto swivelling wheels allow for easy 360&deg; rotation in all directions while ensuring the utmost quiet and integrated TSA lock for American airport security.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002185.jpg
539,2242,"Bulova Marine Start Watch, 44mm","Bulova Marine Start Watch, 44mm-Jewelry & Accessories",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002242.jpg
540,2485,Herschel Supply Co. Herschel Trade Luggage Medium,Herschel Supply Co. Herschel Trade Luggage Medium-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002485.jpg
541,983,Gossip Girl Girls' Surfside Solstice Swimsuit - Big Kid,Gossip Girl Girls' Surfside Solstice Swimsuit - Big Kid-Kids,['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000000983.jpg
542,463,DL1961 Girls' Denim Jacket with Knit Sleeves & Hood - Little Kid,DL1961 Girls' Denim Jacket with Knit Sleeves & Hood - Little Kid-Kids,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000463.jpg
543,324,Sondra Roberts Foldover Clutch,Sondra Roberts Foldover Clutch-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000324.jpg
544,2692,Bric's My Safari 25 Expandable Spinner,Bric's My Safari 25 Expandable Spinner-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002692.jpg
545,893,Sally Miller Girls' Color-Block Michele Dress - Big Kid,Sally Miller Girls' Color-Block Michele Dress - Big Kid-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000000893.jpg
546,1186,Polo Ralph Lauren Girls' Sailboat-Print Dress - Big Kid,Polo Ralph Lauren Girls' Sailboat-Print Dress - Big Kid-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001186.jpg
547,2376,Hartmann Metropolitan Slim Backpack,Hartmann Metropolitan Slim Backpack-Home,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002376.jpg
548,2499,David Yurman Exotic Stone Cross with Black Onyx,David Yurman Exotic Stone Cross with Black Onyx-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002499.jpg
549,584,"Brooks Brothers Boys' Striped Cotton Tee - Little Kid, Big Kid","Brooks Brothers Boys' Striped Cotton Tee - Little Kid, Big Kid-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000584.jpg
550,1535,Elena Ghisellini Angel Small Velvet Satchel,Elena Ghisellini Angel Small Velvet Satchel-Handbags,['Business'],https://s3.amazonaws.com/kalo-production/products/0004000001535.jpg
551,2301,David Yurman Cable Wrap Earrings with Crystal and Diamonds,David Yurman Cable Wrap Earrings with Crystal and Diamonds-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002301.jpg
552,2899,"Herschel Supply Co. Pop Quiz Backpack, Size: OSFA, Windsor Wine/Tan","The Pop Quiz Backpack combines a clean, modern silhouette with a variety of pockets and organizers. Signature striped fabric liner Padded and fleece lined 15"" laptop sleeve Front pocket with internal mesh organizers and key clip Waterproof zippers Fleece lined sunglasses compartment Woven label. Size: OSFA. Color: Windsor Wine/Tan. Gender: Unisex. Age Group: Adult.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002899.jpg
553,1800,Ippolita Sterling Silver Senso Open Wavy Disc Drop Earrings,Ippolita Sterling Silver Senso Open Wavy Disc Drop Earrings-Jewelry & Accessories,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000001800.jpg
554,2023,Michael Michael Kors Leggings,Michael Michael Kors Leggings-Women,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000002023.jpg
555,329,Loeffler Randall Essential Leather Wallet,Loeffler Randall Essential Leather Wallet-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000329.jpg
556,90,Ralph Lauren Boys' Striped Poplin Shirt & Bloomers Set - Baby,"Part of Ralph Lauren's exclusive Baby Collection, this poplin top and bloomers set is a nod to cute nautical style, making this set an easy, fun outfit for the season.",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000090.jpg
557,300,Mateo Madeline Leather Bucket Bag,Mateo Madeline Leather Bucket Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000300.jpg
558,2572,Turnbull & Asser Basketweave Classic Fit Dress Shirt,French cuffs and a basketweave texture elevate this solid dress shirt from Turnbull & Asser.,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002572.jpg
559,1913,Polo Ralph Lauren Boys' Sanibel Tropical-Print Swim Trunks - Little Kid,"A tropical print brings beachside style to these Polo Ralph Lauren swim trunks, while their mesh briefs ensure a comfy fit while he's jumping waves.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000001913.jpg
560,1145,Mz Wallace Micro Sutton Bag,Mz Wallace Micro Sutton Bag-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000001145.jpg
561,2079,Jacadi Girls' Pleated Dress - Baby,Jacadi Girls' Pleated Dress - Baby-Kids,['Formal'],https://s3.amazonaws.com/kalo-production/products/0004000002079.jpg
562,279,"Mini Series Girls' Rainbow Tulle Skirt, Little Kid - 100% Exclusive","Mini Series Girls' Rainbow Tulle Skirt, Little Kid - 100% Exclusive-Kids",['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000279.jpg
563,580,Anne Klein Toggle Leather Hobo,Anne Klein Toggle Leather Hobo-Handbags,['Casual'],https://s3.amazonaws.com/kalo-production/products/0004000000580.jpg
564,2115,Hudson Park Collection Hers Bath Robe - 100% Exclusive,"Crafted in plush terry cloth, this bath robe by Hudson Park Collection features contrasting piped trim at the collar, on-seam pockets and a self-tie belt.",['Athletic'],https://s3.amazonaws.com/kalo-production/products/0004000002115.jpg
